Last Name,First Name,Category,Project,Year,Show,Award
FOX,JORJA,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2004,10,NO
GRIFFITHS,RACHEL,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2004,10,YES
GUILFOYLE,PAUL,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2004,10,NO
HALL,MICHAEL C.,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2004,10,YES
HALL,ROBERT DAVID,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2004,10,NO
HELGENBERGER,MARG,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2004,10,NO
HILL,DULÉ,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2004,10,NO
JANNEY,ALLISON,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2004,10,NO
JEAN-BAPTISTE,MARIANNE,ENSEMBLE IN A DRAMA SERIES,WITHOUT A TRACE,2004,10,NO
KRAUSE,PETER,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2004,10,YES
LaPAGLIA,ANTHONY,ENSEMBLE IN A DRAMA SERIES,WITHOUT A TRACE,2004,10,NO
MACDISSI,PETER,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2004,10,YES
MACHADO,JUSTINA,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2004,10,YES
MALINA,JOSHUA,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2004,10,NO
MARTIN,JESSE L.,ENSEMBLE IN A DRAMA SERIES,LAW & ORDER,2004,10,NO
MERKERSON,S. EPATHA,ENSEMBLE IN A DRAMA SERIES,LAW & ORDER,2004,10,NO
MOLONEY,JANEL,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2004,10,NO
MONTGOMERY,POPPY,ENSEMBLE IN A DRAMA SERIES,WITHOUT A TRACE,2004,10,NO
MURCIANO,ENRIQUE,ENSEMBLE IN A DRAMA SERIES,WITHOUT A TRACE,2004,10,NO
ORBACH,JERRY,ENSEMBLE IN A DRAMA SERIES,LAW & ORDER,2004,10,NO
PETERSEN,WILLIAM,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2004,10,NO
RODRIGUEZ,FREDDY,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2004,10,YES
ROHM,ELISABETH,ENSEMBLE IN A DRAMA SERIES,LAW & ORDER,2004,10,NO
SCHIFF,RICHARD,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2004,10,NO
SHEEN,MARTIN,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2004,10,NO
SPENCER,JOHN,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2004,10,NO
ST. PATRICK,MATHEW,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2004,10,YES
SZMANDA,ERIC,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2004,10,NO
TAYLOR,LILI,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2004,10,YES
THOMPSON,FRED DALTON,ENSEMBLE IN A DRAMA SERIES,LAW & ORDER,2004,10,NO
WATERSTON,SAM,ENSEMBLE IN A DRAMA SERIES,LAW & ORDER,2004,10,NO
WHITFORD,BRADLEY,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2004,10,NO
WILSON,RAINN,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2004,10,YES
HEATON,PATRICIA,FEMALE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2004,10,NO
KUDROW,LISA,FEMALE IN A COMEDY SERIES,FRIENDS,2004,10,NO
MESSING,DEBRA,FEMALE IN A COMEDY SERIES,WILL & GRACE,2004,10,NO
MULLALLY,MEGAN,FEMALE IN A COMEDY SERIES,WILL & GRACE,2004,10,YES
ROBERTS,DORIS,FEMALE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2004,10,NO
CHANNING,STOCKARD,FEMALE IN A DRAMA SERIES,THE WEST WING,2004,10,NO
CONROY,FRANCES,FEMALE IN A DRAMA SERIES,SIX FEET UNDER,2004,10,YES
DALY,TYNE,FEMALE IN A DRAMA SERIES,JUDGING AMY,2004,10,NO
GARNER,JENNIFER,FEMALE IN A DRAMA SERIES,ALIAS,2004,10,NO
HARGITAY,MARISKA,FEMALE IN A DRAMA SERIES,LAW & ORDER: SVU,2004,10,NO
JANNEY,ALLISON,FEMALE IN A DRAMA SERIES,THE WEST WING,2004,10,NO
CLARKSON,PATRICIA,FEMALE LEAD IN A MOTION PICTURE,THE STATION AGENT,2004,10,NO
KEATON,DIANE,FEMALE LEAD IN A MOTION PICTURE,SOMETHING'S GOTTA GIVE,2004,10,NO
THERON,CHARLIZE,FEMALE LEAD IN A MOTION PICTURE,MONSTER,2004,10,YES
WATTS,NAOMI,FEMALE LEAD IN A MOTION PICTURE,21 GRAMS,2004,10,NO
WOOD,EVAN RACHEL,FEMALE LEAD IN A MOTION PICTURE,THIRTEEN,2004,10,NO
BELLO,MARIA,FEMALE SUPPORT IN A MOTION PICTURE,THE COOLER,2004,10,NO
CASTLE-HUGHES,KEISHA,FEMALE SUPPORT IN A MOTION PICTURE,WHALE RIDER,2004,10,NO
CLARKSON,PATRICIA,FEMALE SUPPORT IN A MOTION PICTURE,PIECES OF APRIL,2004,10,NO
HUNTER,HOLLY,FEMALE SUPPORT IN A MOTION PICTURE,THIRTEEN,2004,10,NO
ZELLWEGER,RENEE,FEMALE SUPPORT IN A MOTION PICTURE,COLD MOUNTAIN,2004,10,YES
BANCROFT,ANNE,FEMALE TV MOVIE OR MINISERIES,THE ROMAN SPRING OF MRS. STONE,2004,10,NO
MIRREN,HELEN,FEMALE TV MOVIE OR MINISERIES,THE ROMAN SPRING OF MRS. STONE,2004,10,NO
PARKER,MARY-LOUISE,FEMALE TV MOVIE OR MINISERIES,ANGELS IN AMERICA,2004,10,NO
STREEP,MERYL,FEMALE TV MOVIE OR MINISERIES,ANGELS IN AMERICA,2004,10,YES
THOMPSON,EMMA,FEMALE TV MOVIE OR MINISERIES,ANGELS IN AMERICA,2004,10,NO
BOYLE,PETER,MALE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2004,10,NO
GARRETT,BRAD,MALE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2004,10,NO
HAYES,SEAN,MALE IN A COMEDY SERIES,WILL & GRACE,2004,10,NO
ROMANO,RAY,MALE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2004,10,NO
SHALHOUB,TONY,MALE IN A COMEDY SERIES,MONK,2004,10,YES
KRAUSE,PETER,MALE IN A DRAMA SERIES,SIX FEET UNDER,2004,10,NO
LaPAGLIA,ANTHONY,MALE IN A DRAMA SERIES,WITHOUT A TRACE,2004,10,NO
SHEEN,MARTIN,MALE IN A DRAMA SERIES,THE WEST WING,2004,10,NO
SUTHERLAND,KIEFER,MALE IN A DRAMA SERIES,24,2004,10,YES
WILLIAMS,TREAT,MALE IN A DRAMA SERIES,EVERWOOD,2004,10,NO
DEPP,JOHNNY,MALE LEAD IN A MOTION PICTURE,PIRATES OF THE CARIBBEAN: THE CURSE OF THE BLACK PEARL,2004,10,YES
DINKLAGE,PETER,MALE LEAD IN A MOTION PICTURE,THE STATION AGENT,2004,10,NO
KINGSLEY,BEN,MALE LEAD IN A MOTION PICTURE,HOUSE OF SAND AND FOG,2004,10,NO
MURRAY,BILL,MALE LEAD IN A MOTION PICTURE,LOST IN TRANSLATION,2004,10,NO
PENN,SEAN,MALE LEAD IN A MOTION PICTURE,MYSTIC RIVER,2004,10,NO
BALDWIN,ALEC,MALE SUPPORT IN A MOTION PICTURE ,THE COOLER,2004,10,NO
COOPER,CHRIS,MALE SUPPORT IN A MOTION PICTURE ,SEABISCUIT,2004,10,NO
DEL TORO,BENICIO,MALE SUPPORT IN A MOTION PICTURE ,21 GRAMS,2004,10,NO
ROBBINS,TIM,MALE SUPPORT IN A MOTION PICTURE ,MYSTIC RIVER,2004,10,YES
WATANABE,KEN,MALE SUPPORT IN A MOTION PICTURE ,THE LAST SAMURAI,2004,10,NO
KIRK,JUSTIN,MALE TV MOVIE OR MINISERIES,ANGELS IN AMERICA,2004,10,NO
NEWMAN,PAUL,MALE TV MOVIE OR MINISERIES,OUR TOWN,2004,10,NO
PACINO,AL,MALE TV MOVIE OR MINISERIES,ANGELS IN AMERICA,2004,10,YES
WHITAKER,FOREST,MALE TV MOVIE OR MINISERIES,DEACONS FOR DEFENSE,2004,10,NO
WRIGHT,JEFFREY,MALE TV MOVIE OR MINISERIES,ANGELS IN AMERICA,2004,10,NO
GARNER,JAMES,LIFE ACHIEVEMENT AWARD,N/A,2004,11,YES
ALDA,ALAN,CAST IN A MOTION PICTURE,THE AVIATOR,2005,11,NO
BALDWIN,ALEC,CAST IN A MOTION PICTURE,THE AVIATOR,2005,11,NO
BECKINSALE,KATE,CAST IN A MOTION PICTURE,THE AVIATOR,2005,11,NO
BLANCHETT,CATE,CAST IN A MOTION PICTURE,THE AVIATOR,2005,11,NO
CHEADLE,DON,CAST IN A MOTION PICTURE,HOTEL RWANDA,2005,11,NO
CHRISTIE,JULIE,CAST IN A MOTION PICTURE,FINDING NEVERLAND,2005,11,NO
CHURCH,THOMAS HADEN,CAST IN A MOTION PICTURE,SIDEWAYS,2005,11,YES
DEPP,JOHNNY,CAST IN A MOTION PICTURE,FINDING NEVERLAND,2005,11,NO
DICAPRIO,LEONARDO,CAST IN A MOTION PICTURE,THE AVIATOR,2005,11,NO
EASTWOOD,CLINT,CAST IN A MOTION PICTURE,MILLION DOLLAR BABY,2005,11,NO
ELLIS,AUNJANUE,CAST IN A MOTION PICTURE,RAY,2005,11,NO
FOXX,JAMIE,CAST IN A MOTION PICTURE,RAY,2005,11,NO
FREEMAN,MORGAN,CAST IN A MOTION PICTURE,MILLION DOLLAR BABY,2005,11,NO
GIAMATTI,PAUL,CAST IN A MOTION PICTURE,SIDEWAYS,2005,11,YES
HOFFMAN,DUSTIN,CAST IN A MOTION PICTURE,FINDING NEVERLAND,2005,11,NO
HOLM,IAN,CAST IN A MOTION PICTURE,THE AVIATOR,2005,11,NO
HOWARD,TERRENCE,CAST IN A MOTION PICTURE,RAY,2005,11,NO
HUSTON,DANNY,CAST IN A MOTION PICTURE,THE AVIATOR,2005,11,NO
KING,REGINA,CAST IN A MOTION PICTURE,RAY,2005,11,NO
LAW,JUDE,CAST IN A MOTION PICTURE,THE AVIATOR,2005,11,NO
LENNIX,HARRY,CAST IN A MOTION PICTURE,RAY,2005,11,NO
MADSEN,VIRGINIA,CAST IN A MOTION PICTURE,SIDEWAYS,2005,11,YES
MITCHEL,RADHA,CAST IN A MOTION PICTURE,FINDING NEVERLAND,2005,11,NO
NOLTE,NICK,CAST IN A MOTION PICTURE,HOTEL RWANDA,2005,11,NO
OH,SANDRA,CAST IN A MOTION PICTURE,SIDEWAYS,2005,11,YES
OKONEDO,SOPHIE,CAST IN A MOTION PICTURE,HOTEL RWANDA,2005,11,NO
PHOENIX,JOAQUIN,CAST IN A MOTION PICTURE,HOTEL RWANDA,2005,11,NO
POWELL,CLIFTON,CAST IN A MOTION PICTURE,RAY,2005,11,NO
REILLY,JOHN C.,CAST IN A MOTION PICTURE,THE AVIATOR,2005,11,NO
STEFANI,GWEN,CAST IN A MOTION PICTURE,THE AVIATOR,2005,11,NO
SWANK,HILARY,CAST IN A MOTION PICTURE,MILLION DOLLAR BABY,2005,11,NO
TATE,LARENZ,CAST IN A MOTION PICTURE,RAY,2005,11,NO
WASHINGTON,KERRY,CAST IN A MOTION PICTURE,RAY,2005,11,NO
WINSLET,KATE,CAST IN A MOTION PICTURE,FINDING NEVERLAND,2005,11,NO
ARNETT,WILL,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2005,11,NO
BATEMAN,JASON,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2005,11,NO
BOWEN,ANDREA,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
BOYLE,PETER,ENSEMBLE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2005,11,NO
CATTRALL,KIM,ENSEMBLE IN A COMEDY SERIES,SEX AND THE CITY,2005,11,NO
CERA,MICHAEL,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2005,11,NO
CHAVIRA,RICARDO ANTONIO,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
CROSS,DAVID,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2005,11,NO
CROSS,MARCIA,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
CULP,STEVEN,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
DAVIS,KRISTIN,ENSEMBLE IN A COMEDY SERIES,SEX AND THE CITY,2005,11,NO
DE ROSSI,PORTIA,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2005,11,NO
DENTON,JAMES,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
GARRETT,BRAD,ENSEMBLE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2005,11,NO
HALE,TONY,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2005,11,NO
HATCHER,TERI,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
HAYES,SEAN,ENSEMBLE IN A COMEDY SERIES,WILL & GRACE,2005,11,NO
HEATON,PATRICIA,ENSEMBLE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2005,11,NO
HORAN,MONICA,ENSEMBLE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2005,11,NO
HUFFMAN,FELICITY,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
KASCH,CODY,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
LONGORIA,EVA,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
MCCORMACK,ERIC,ENSEMBLE IN A COMEDY SERIES,WILL & GRACE,2005,11,NO
MESSING,DEBRA,ENSEMBLE IN A COMEDY SERIES,WILL & GRACE,2005,11,NO
METCALFE,JESSE,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
MOSES,MARK,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
MULLALLY,MEGAN,ENSEMBLE IN A COMEDY SERIES,WILL & GRACE,2005,11,NO
NIXON,CYNTHIA,ENSEMBLE IN A COMEDY SERIES,SEX AND THE CITY,2005,11,NO
PARKER,SARAH JESSICA,ENSEMBLE IN A COMEDY SERIES,SEX AND THE CITY,2005,11,NO
ROBERTS,DORIS,ENSEMBLE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2005,11,NO
ROMANO,RAY,ENSEMBLE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2005,11,NO
SHAWKAT,ALIA,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2005,11,NO
SHERIDAN,NICOLLETTE,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
STRONG,BRENDA,ENSEMBLE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
SWEETEN,MADYLIN,ENSEMBLE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2005,11,NO
TAMBOR,JEFFREY,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2005,11,NO
WALTER,JESSICA,ENSEMBLE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2005,11,NO
AMBROSE,LAUREN,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
AYLESWORTH,REIKO,ENSEMBLE IN A DRAMA SERIES,24,2005,11,NO
BERNARD,CARLOS,ENSEMBLE IN A DRAMA SERIES,24,2005,11,NO
BRACCO,LORRAINE,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
BUSCEMI,STEVE,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
CHANNING,STOCKARD,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
CHENOWETH,KRISTIN,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
CHIANESE,DOMINIC,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
CONROY,FRANCES,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
CROMWELL,JAMES,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
CURATOLA,VINCENT,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
CUTHBERT,ELISHA,ENSEMBLE IN A DRAMA SERIES,24,2005,11,NO
DALE,JAMES BADGE,ENSEMBLE IN A DRAMA SERIES,24,2005,11,NO
DE ALMEIDA,JOAQUIM,ENSEMBLE IN A DRAMA SERIES,24,2005,11,NO
DE LEON,IDALIS,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
DE MATTEO,DREA,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
DOURDAN,GARY,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2005,11,YES
EADS,GEORGE,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2005,11,YES
FACINELLI,PETER,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
FALCO,EDIE,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
FOSTER,BEN,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
FOX,JORJA,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2005,11,YES
GANDOLFINI,JAMES,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
GRAYDEN,SPRAGUE,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
GRIFFITHS,RACHEL,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
GUILFOYLE,PAUL,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2005,11,YES
HALL,MICHAEL C.,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
HALL,ROBERT DAVID,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2005,11,YES
HAYSBERT,DENNIS,ENSEMBLE IN A DRAMA SERIES,24,2005,11,NO
HELGENBERGER,MARG,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2005,11,YES
HILL,DULÉ,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
ILER,ROBERT,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
IMPERIOLI,MICHAEL,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
JANNEY,ALLISON,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
KRAUSE,PETER,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
MACHADO,JUSTINA,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
MALINA,JOSHUA,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
MCCORMACK,MARY,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
MOLONEY,JANEL,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
PETERSEN,WILLIAM,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2005,11,YES
RAJSKUB,MARY LYNN,ENSEMBLE IN A DRAMA SERIES,24,2005,11,NO
RODRIGUEZ,FREDDY,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
SCHIFF,RICHARD,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
SCHIRRIPA,STEVEN R.,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
SCHULZE,PAUL,ENSEMBLE IN A DRAMA SERIES,24,2005,11,NO
SHEEN,MARTIN,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
SIGLER,JAMIE-LYNN,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
SIRICO,TONY,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
SPENCER,JOHN,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
ST. PATRICK,MATHEW,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
SUTHERLAND,KIEFER,ENSEMBLE IN A DRAMA SERIES,24,2005,11,NO
SUVARI,MENA,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
SZMANDA,ERIC,ENSEMBLE IN A DRAMA SERIES,CSI: CRIME SCENE INVESTIGATION,2005,11,YES
THEROUX,JUSTIN,ENSEMBLE IN A DRAMA SERIES,SIX FEET UNDER,2005,11,NO
TOMLIN,LILY,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
TURTURRO,AIDA,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
VAN ZANDT,STEVEN,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
VENTIMIGLIA,JOHN,ENSEMBLE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
WHITFORD,BRADLEY,ENSEMBLE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
HATCHER,TERI,FEMALE IN A COMEDY SERIES,DESPERATE HOUSEWIVES,2005,11,YES
HEATON,PATRICIA,FEMALE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2005,11,NO
MULLALLY,MEGAN,FEMALE IN A COMEDY SERIES,WILL & GRACE,2005,11,NO
PARKER,SARAH JESSICA,FEMALE IN A COMEDY SERIES,SEX AND THE CITY,2005,11,NO
ROBERTS,DORIS,FEMALE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2005,11,NO
DE MATTEO,DREA,FEMALE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
FALCO,EDIE,FEMALE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
GARNER,JENNIFER,FEMALE IN A DRAMA SERIES,ALIAS,2005,11,YES
JANNEY,ALLISON,FEMALE IN A DRAMA SERIES,THE WEST WING,2005,11,NO
LAHTI,CHRISTINE,FEMALE IN A DRAMA SERIES,JACK & BOBBY,2005,11,NO
BENING,ANNETTE,FEMALE LEAD IN A MOTION PICTURE,BEING JULIA,2005,11,NO
MORENO,CATALINA SANDINO,FEMALE LEAD IN A MOTION PICTURE,MARIA FULL OF GRACE,2005,11,NO
STAUNTON,IMELDA,FEMALE LEAD IN A MOTION PICTURE,VERA DRAKE,2005,11,NO
SWANK,HILARY,FEMALE LEAD IN A MOTION PICTURE,MILLION DOLLAR BABY,2005,11,YES
WINSLET,KATE,FEMALE LEAD IN A MOTION PICTURE,ETERNAL SUNSHINE OF THE SPOTLESS MIND,2005,11,NO
BLANCHETT,CATE,FEMALE SUPPORT IN A MOTION PICTURE,THE AVIATOR,2005,11,YES
LEACHMAN,CLORIS,FEMALE SUPPORT IN A MOTION PICTURE,SPANGLISH,2005,11,NO
LINNEY,LAURA,FEMALE SUPPORT IN A MOTION PICTURE,KINSEY,2005,11,NO
MADSEN,VIRGINIA,FEMALE SUPPORT IN A MOTION PICTURE,SIDEWAYS,2005,11,NO
OKONEDO,SOPHIE,FEMALE SUPPORT IN A MOTION PICTURE,HOTEL RWANDA,2005,11,NO
CLOSE,GLENN,FEMALE TV MOVIE OR MINISERIES,THE LION IN WINTER,2005,11,YES
HEATON,PATRICIA,FEMALE TV MOVIE OR MINISERIES,NEIL SIMON'S THE GOODBYE GIRL,2005,11,NO
PALMER,KEKE,FEMALE TV MOVIE OR MINISERIES,THE WOOL CAP,2005,11,NO
SWANK,HILARY,FEMALE TV MOVIE OR MINISERIES,IRON JAWED ANGELS,2005,11,NO
THERON,CHARLIZE,FEMALE TV MOVIE OR MINISERIES,THE LIFE AND DEATH OF PETER SELLERS,2005,11,NO
BATEMAN,JASON,MALE IN A COMEDY SERIES,ARRESTED DEVELOPMENT,2005,11,NO
HAYES,SEAN,MALE IN A COMEDY SERIES,WILL & GRACE,2005,11,NO
ROMANO,RAY,MALE IN A COMEDY SERIES,EVERYBODY LOVES RAYMOND,2005,11,NO
SHALHOUB,TONY,MALE IN A COMEDY SERIES,MONK,2005,11,YES
SHEEN,CHARLIE,MALE IN A COMEDY SERIES,TWO AND A HALF MEN,2005,11,NO
AZARIA,HANK,MALE IN A DRAMA SERIES,HUFF,2005,11,NO
GANDOLFINI,JAMES,MALE IN A DRAMA SERIES,THE SOPRANOS,2005,11,NO
LaPAGLIA,ANTHONY,MALE IN A DRAMA SERIES,WITHOUT A TRACE,2005,11,NO
ORBACH,JERRY,MALE IN A DRAMA SERIES,LAW & ORDER,2005,11,YES
SUTHERLAND,KIEFER,MALE IN A DRAMA SERIES,24,2005,11,NO
CHEADLE,DON,MALE LEAD IN A MOTION PICTURE,HOTEL RWANDA,2005,11,NO
DEPP,JOHNNY,MALE LEAD IN A MOTION PICTURE,FINDING NEVERLAND,2005,11,NO
DICAPRIO,LEONARDO,MALE LEAD IN A MOTION PICTURE,THE AVIATOR,2005,11,NO
FOXX,JAMIE,MALE LEAD IN A MOTION PICTURE,RAY,2005,11,YES
GIAMATTI,PAUL,MALE LEAD IN A MOTION PICTURE,SIDEWAYS,2005,11,NO
CHURCH,THOMAS HADEN,MALE SUPPORT IN A MOTION PICTURE ,SIDEWAYS,2005,11,NO
FOXX,JAMIE,MALE SUPPORT IN A MOTION PICTURE ,COLLATERAL,2005,11,NO
FREEMAN,MORGAN,MALE SUPPORT IN A MOTION PICTURE ,MILLION DOLLAR BABY,2005,11,YES
GARNER,JAMES,MALE SUPPORT IN A MOTION PICTURE ,THE NOTEBOOK,2005,11,NO
HIGHMORE,FREDDIE,MALE SUPPORT IN A MOTION PICTURE ,FINDING NEVERLAND,2005,11,NO
FOXX,JAMIE,MALE TV MOVIE OR MINISERIES,REDEMPTION,2005,11,NO
MACY,WILLIAM H.,MALE TV MOVIE OR MINISERIES,THE WOOL CAP,2005,11,NO
PEPPER,BARRY,MALE TV MOVIE OR MINISERIES,3,2005,11,NO
RUSH,GEOFFREY,MALE TV MOVIE OR MINISERIES,THE LIFE AND DEATH OF PETER SELLERS,2005,11,YES
VOIGHT,JON,MALE TV MOVIE OR MINISERIES,MITCH ALBOM'S THE FIVE PEOPLE YOU MEET IN HEAVEN,2005,11,NO
TEMPLE BLACK,SHIRLEY,LIFE ACHIEVEMENT AWARD,N/A,2005,12,YES
ABDOO,ROSE,CAST IN A MOTION PICTURE,"GOOD NIGHT, AND GOOD LUCK.",2006,12,NO
ANDERSON,ANTHONY,CAST IN A MOTION PICTURE,HUSTLE & FLOW,2006,12,NO
BALABAN,BOB,CAST IN A MOTION PICTURE,CAPOTE,2006,12,NO
BELL,MARSHALL,CAST IN A MOTION PICTURE,CAPOTE,2006,12,NO
